employee_id,department_key,salary_key,tenure_bucket_key,performance_cluster_key,exit_archetype_key,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,workload_intensity_idx,is_overworked,is_underutilized,hours_per_project,eval_satisfaction_gap,is_unhappy_star,is_comfortable_underperformer,is_critical_tenure_window,stagnation_flag,risk_score_raw,low_exit_barrier_flag,satisfaction_x_evaluation,is_project_extreme,is_hours_ceiling,churn_probability,risk_band,is_flight_risk,is_high_performer,risk_quadrant,behavior_cluster,shap_main_driver_feature,shap_main_driver_value,shap_driver_direction,simulated_monthly_salary_eur,simulated_annual_salary_eur,simulated_replacement_cost_pct,simulated_replacement_cost_eur,simulated_retention_action_cost_eur
74,7,1,3,2,1,0.09,0.87,7,295,4,0,1,0,0.9758064516129032,1,0,42.142857142857146,0.78,1,0,1,1,0.9567419354838712,1,0.0783,1,1,0.9998427629470824,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.380195140838623,Increases exit risk,4003.76,48045.1,0.75,36033.82,5765.41
75,7,2,3,2,1,0.11,0.97,6,277,4,0,1,0,0.8753456221198157,1,0,46.16666666666666,0.86,1,0,1,1,0.9186036866359448,0,0.1067,1,0,0.9944971203804016,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.356268882751465,Increases exit risk,5766.19,69194.29,1.15,79573.43,8303.31
76,7,2,3,2,1,0.11,0.79,7,306,4,0,1,0,0.9935483870967742,1,0,43.71428571428572,0.68,1,0,1,1,0.9540645161290324,0,0.0869,1,1,0.999800145626068,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,3.8873040676116943,Increases exit risk,5954.2,71450.37,1.15,82167.93,8574.04
77,7,2,3,2,1,0.1,0.83,6,295,4,0,1,0,0.904377880184332,1,0,49.16666666666666,0.73,1,0,1,1,0.9313133640552996,0,0.083,1,1,0.9996668100357056,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.608865261077881,Increases exit risk,5570.77,66849.22,1.15,76876.6,8021.91
78,6,2,2,4,2,0.4,0.54,2,137,3,0,1,0,0.3638248847926267,0,1,68.5,0.14,0,0,0,0,0.349147465437788,0,0.216,1,0,0.9974684715270996,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.310834646224976,Increases exit risk,4610.78,55329.35,0.95,52562.88,6639.52
79,8,1,2,3,2,0.43,0.56,2,157,3,0,1,0,0.3960829493087557,0,0,78.5,0.13,0,0,0,0,0.3468248847926267,0,0.2408,1,0,0.9958828687667848,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.039698839187622,Increases exit risk,2850.55,34206.63,0.55,18813.65,4104.8
80,3,1,2,4,2,0.39,0.56,2,142,3,0,1,0,0.371889400921659,0,1,71.0,0.17,0,0,0,0,0.3555668202764976,0,0.2184,1,0,0.9954233765602112,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.000779390335083,Increases exit risk,2872.29,34467.44,0.55,18957.09,4136.09
81,9,1,2,4,2,0.45,0.54,2,140,3,0,1,0,0.368663594470046,0,1,70.0,0.09,0,0,0,0,0.3305990783410138,0,0.243,1,0,0.9949054718017578,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.389689445495605,Increases exit risk,2391.67,28700.0,0.55,15785.0,3444.0
82,10,1,2,3,2,0.38,0.49,2,151,3,0,1,0,0.3864055299539171,0,0,75.5,0.1099999999999999,0,0,0,0,0.3639216589861751,0,0.1862,1,0,0.9970013499259948,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.063105821609497,Increases exit risk,3326.57,39918.79,0.55,21955.33,4790.25
83,5,1,2,3,2,0.79,0.59,4,139,3,0,1,1,0.5099078341013825,0,0,34.75,-0.2,0,0,0,0,0.2369723502304147,0,0.4661,0,0,0.7068753838539124,High (50-75%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,-0.624529242515564,Reduces exit risk,5550.43,66605.21,0.55,36632.87,7992.63
84,6,1,3,3,3,0.84,0.85,4,249,6,0,1,0,0.6873271889400921,0,0,62.25,0.01,0,0,1,1,0.5701981566820277,1,0.714,0,0,0.988706111907959,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.3630293607711792,Increases exit risk,3190.13,38281.52,0.75,28711.14,4593.78
85,6,1,3,2,1,0.11,0.77,6,291,4,0,1,0,0.8979262672811059,1,0,48.5,0.66,1,0,1,1,0.925377880184332,1,0.0847,1,1,0.9997422099113464,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.036640644073486,Increases exit risk,2932.18,35186.16,0.75,26389.62,4222.34
86,6,1,3,2,1,0.11,0.87,6,305,4,0,1,0,0.9205069124423964,1,0,50.833333333333336,0.76,1,0,1,1,0.9321520737327188,1,0.0957,1,1,0.9998098015785216,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.1282572746276855,Increases exit risk,3251.12,39013.47,0.75,29260.1,4681.62
87,8,1,2,5,1,0.17,0.84,5,232,3,0,1,0,0.7313364055299539,0,0,46.4,0.6699999999999999,1,0,0,0,0.5514009216589861,0,0.1428,0,0,0.1996547430753708,Low (0-25%),0,1,Q3 - Stable / High Performer,Unhappy Star,is_project_extreme,-1.167188286781311,Reduces exit risk,2670.05,32040.57,0.75,24030.43,3844.87
88,8,1,2,4,2,0.44,0.45,2,132,3,0,1,0,0.3557603686635944,0,1,66.0,0.01,0,0,0,0,0.3307281105990783,0,0.198,1,0,0.9974608421325684,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.038618803024292,Increases exit risk,2749.49,32993.84,0.55,18146.61,3959.26
89,8,1,2,4,2,0.37,0.57,2,130,3,0,1,0,0.3525345622119815,0,1,65.0,0.1999999999999999,0,0,0,0,0.3577603686635944,0,0.2108999999999999,1,0,0.9970192909240724,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.061920404434204,Increases exit risk,2826.68,33920.11,0.55,18656.06,4070.41
90,8,1,3,2,1,0.1,0.79,6,291,4,0,1,0,0.8979262672811059,1,0,48.5,0.6900000000000001,1,0,1,1,0.929377880184332,1,0.079,1,1,0.9998290538787842,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.480526924133301,Increases exit risk,2869.21,34430.55,0.75,25822.91,4131.67
91,8,1,2,4,2,0.4,0.5,2,130,3,0,1,0,0.3525345622119815,0,1,65.0,0.0999999999999999,0,0,0,0,0.3457603686635944,0,0.2,1,0,0.9982047080993652,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.319659471511841,Increases exit risk,2857.11,34285.35,0.55,18856.94,4114.24
92,8,1,3,3,3,0.89,1.0,5,246,5,0,1,0,0.7539170506912443,0,0,49.2,0.1099999999999999,0,0,1,1,0.5701751152073733,1,0.89,0,0,0.9980314373970032,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.475767731666565,Increases exit risk,2824.48,33893.73,0.75,25420.3,4067.25
93,8,1,2,4,2,0.42,0.48,2,143,3,0,1,0,0.3735023041474654,0,1,71.5,0.06,0,0,0,0,0.3440506912442396,0,0.2015999999999999,1,0,0.9960647225379944,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.069272041320801,Increases exit risk,2677.65,32131.77,0.55,17672.47,3855.81
94,8,1,2,4,2,0.46,0.55,2,129,3,0,1,0,0.3509216589861751,0,1,64.5,0.09,0,0,0,0,0.3212764976958525,0,0.253,1,0,0.993116855621338,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.052307367324829,Increases exit risk,2734.29,32811.43,0.55,18046.29,3937.37
95,8,1,3,2,1,0.09,0.83,6,255,4,0,1,0,0.8398617511520737,1,0,42.5,0.74,1,0,1,1,0.9159585253456222,1,0.0746999999999999,1,0,0.9983786344528198,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.820629119873047,Increases exit risk,2511.45,30137.36,0.75,22603.02,3616.48
96,8,1,2,3,2,0.37,0.51,2,155,3,0,1,0,0.3928571428571428,0,0,77.5,0.14,0,0,0,0,0.3698571428571429,0,0.1887,1,0,0.9962947964668274,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.347670078277588,Increases exit risk,2508.88,30106.52,0.55,16558.59,3612.78
97,8,1,3,2,1,0.1,0.77,6,265,4,0,1,0,0.8559907834101382,1,0,44.16666666666666,0.67,1,0,1,1,0.9167972350230416,1,0.077,1,0,0.9988258481025696,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.451858997344971,Increases exit risk,2572.58,30870.98,0.75,23153.24,3704.52
98,8,1,3,2,1,0.1,0.84,6,279,4,0,1,0,0.8785714285714286,1,0,46.5,0.74,1,0,1,1,0.9235714285714288,1,0.084,1,0,0.998828947544098,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.82927942276001,Increases exit risk,2627.15,31525.77,0.75,23644.33,3783.09
99,8,1,3,2,1,0.11,0.97,6,284,4,0,1,0,0.8866359447004608,1,0,47.333333333333336,0.86,1,0,1,1,0.9219907834101384,1,0.1067,1,1,0.997377872467041,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.420083045959473,Increases exit risk,2861.37,34336.48,0.75,25752.36,4120.38
100,8,2,3,3,3,0.9,1.0,5,221,6,0,1,0,0.713594470046083,0,0,44.2,0.0999999999999999,0,0,1,1,0.5540783410138249,0,0.9,0,0,0.991226851940155,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.26050066947937,Increases exit risk,4016.58,48198.97,1.15,55428.82,5783.88
101,8,2,2,3,2,0.38,0.52,2,154,3,0,1,0,0.3912442396313363,0,0,77.0,0.14,0,0,0,0,0.3653732718894009,0,0.1976,1,0,0.9960353970527648,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.351813554763794,Increases exit risk,3948.66,47383.91,0.95,45014.71,5686.07
102,8,2,2,4,2,0.36,0.52,2,147,3,0,1,0,0.3799539170506912,0,1,73.5,0.16,0,0,0,0,0.3699861751152073,0,0.1872,1,0,0.9949758052825928,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.1849560737609863,Increases exit risk,4355.29,52263.51,0.95,49650.33,6271.62
103,8,2,2,3,2,0.42,0.46,2,150,3,0,1,0,0.3847926267281106,0,0,75.0,0.04,0,0,0,0,0.3474377880184332,0,0.1932,1,0,0.9978840947151184,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.3455045223236084,Increases exit risk,3953.97,47447.61,0.95,45075.23,5693.71
104,8,2,3,2,1,0.09,0.94,7,267,4,0,1,0,0.9306451612903226,1,0,38.142857142857146,0.85,1,0,1,1,0.9431935483870968,0,0.0846,1,0,0.9997798800468444,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.65614652633667,Increases exit risk,4291.18,51494.1,1.15,59218.22,6179.29
105,8,2,2,3,2,0.43,0.52,2,158,3,0,1,0,0.3976958525345622,0,0,79.0,0.09,0,0,0,0,0.3473087557603687,0,0.2236,1,0,0.9960744380950928,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.352235555648804,Increases exit risk,3814.01,45768.07,0.95,43479.67,5492.17
106,3,2,3,3,2,0.24,0.46,7,224,5,0,1,0,0.8612903225806452,0,0,32.0,0.22,0,0,1,1,0.8623870967741936,0,0.1104,1,0,0.9563645124435424,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,number_project,3.019227981567383,Increases exit risk,4395.97,52751.65,0.95,50114.07,6330.2
107,3,2,3,3,3,0.91,1.0,4,257,5,0,1,0,0.7002304147465437,0,0,64.25,0.0899999999999999,0,0,1,1,0.5460691244239632,0,0.91,0,0,0.9948648810386658,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,time_spend_company,1.6678768396377563,Increases exit risk,4197.13,50365.56,1.15,57920.39,6043.87
108,3,2,2,4,2,0.44,0.5,2,148,3,0,1,0,0.3815668202764977,0,1,74.0,0.06,0,0,0,0,0.3384700460829493,0,0.22,1,0,0.994434893131256,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.0528111457824707,Increases exit risk,4216.28,50595.42,0.95,48065.65,6071.45
109,4,2,3,3,3,0.71,0.87,3,177,4,0,1,0,0.4997695852534561,0,0,59.0,0.16,0,0,1,1,0.5659308755760369,0,0.6176999999999999,0,0,0.7177319526672363,High (50-75%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,0.8504631519317627,Increases exit risk,4128.84,49546.14,1.15,56978.06,5945.54
110,4,2,2,3,2,0.4,0.49,2,155,3,0,1,0,0.3928571428571428,0,0,77.5,0.0899999999999999,0,0,0,0,0.3578571428571429,0,0.196,1,0,0.99480539560318,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,1.9865846633911133,Increases exit risk,3464.14,41569.63,0.95,39491.15,4988.36
111,4,2,2,4,2,0.43,0.47,2,144,3,0,1,0,0.3751152073732718,0,1,72.0,0.0399999999999999,0,0,0,0,0.3405345622119816,0,0.2020999999999999,1,0,0.9967447519302368,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.0613255500793457,Increases exit risk,3965.4,47584.81,0.95,45205.57,5710.18
112,4,3,3,2,1,0.09,0.85,6,289,4,0,1,0,0.8947004608294931,1,0,48.16666666666666,0.76,1,0,1,1,0.932410138248848,0,0.0765,1,1,0.9996887445449828,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.485025405883789,Increases exit risk,6378.78,76545.3,1.8,137781.54,9185.44
113,10,1,2,3,2,0.43,0.52,2,160,3,0,1,0,0.4009216589861751,0,0,80.0,0.09,0,0,0,0,0.3482764976958525,0,0.2236,1,0,0.9941232800483704,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.0992588996887207,Increases exit risk,3340.65,40087.84,0.55,22048.31,4810.54
114,10,2,3,3,3,0.9,0.96,4,258,5,0,1,0,0.7018433179723502,0,0,64.5,0.0599999999999999,0,0,1,1,0.5505529953917051,0,0.864,0,0,0.9903113842010498,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,time_spend_company,1.7239360809326172,Increases exit risk,4811.23,57734.81,1.15,66395.03,6928.18
115,10,2,3,3,3,0.84,1.0,5,234,5,0,1,0,0.7345622119815669,0,0,46.8,0.16,0,0,1,1,0.5843686635944702,0,0.84,0,0,0.9967344403266908,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.6113626956939695,Increases exit risk,5291.13,63493.6,1.15,73017.64,7619.23
116,10,2,2,4,2,0.37,0.48,2,137,3,0,1,0,0.3638248847926267,0,1,68.5,0.1099999999999999,0,0,0,0,0.361147465437788,0,0.1775999999999999,1,0,0.9972360730171204,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.0577101707458496,Increases exit risk,4932.49,59189.86,0.95,56230.37,7102.78
117,10,2,1,3,3,0.86,0.68,5,263,2,0,1,0,0.7813364055299539,0,0,52.6,-0.1799999999999999,0,0,0,0,0.2904009216589862,0,0.5848,0,0,0.2197565883398056,Low (0-25%),0,0,Q4 - Stable / Standard Performer,Standard / Balanced,workload_intensity_idx,0.9216498136520386,Increases exit risk,5077.24,60926.86,0.95,57880.52,7311.22
118,10,1,3,2,1,0.11,0.84,6,251,4,0,1,0,0.8334101382488479,1,0,41.833333333333336,0.73,1,0,1,1,0.9060230414746544,1,0.0924,1,0,0.9986306428909302,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.434293746948242,Increases exit risk,3527.93,42335.11,0.75,31751.33,5080.21
119,10,1,2,4,2,0.37,0.57,2,133,3,0,1,0,0.3573732718894009,0,1,66.5,0.1999999999999999,0,0,0,0,0.3592119815668202,0,0.2108999999999999,1,0,0.9979841709136964,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.117734432220459,Increases exit risk,3797.07,45564.89,0.55,25060.69,5467.79
120,10,1,2,4,2,0.4,0.46,2,132,3,0,1,0,0.3557603686635944,0,1,66.0,0.06,0,0,0,0,0.3467281105990783,0,0.184,1,0,0.9980385899543762,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,1.9555094242095947,Increases exit risk,3414.4,40972.76,0.55,22535.02,4916.73
121,10,1,3,3,2,0.14,0.62,4,158,4,1,1,0,0.540552995391705,0,0,39.5,0.48,0,0,1,1,0.8061658986175115,1,0.0868,0,0,0.7884780168533325,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,risk_score_raw,0.8751632571220398,Increases exit risk,3306.94,39683.29,0.55,21825.81,4761.99
122,10,1,2,4,2,0.4,0.46,2,135,3,0,1,0,0.3605990783410138,0,1,67.5,0.06,0,0,0,0,0.3481797235023041,0,0.184,1,0,0.9985231757164,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.059123277664185,Increases exit risk,3501.41,42016.91,0.55,23109.3,5042.03
123,10,1,3,3,3,0.75,1.0,4,216,6,0,1,0,0.6341013824884792,0,0,54.0,0.25,0,0,1,1,0.5902304147465438,1,0.75,0,0,0.9925077557563782,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.5819765329360962,Increases exit risk,3689.7,44276.34,0.75,33207.25,5313.16
124,9,1,3,2,1,0.11,0.84,6,300,5,1,1,0,0.912442396313364,1,0,50.0,0.73,1,0,1,1,0.9297327188940092,1,0.0924,1,1,0.9996771812438964,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.14919900894165,Increases exit risk,2404.94,28859.25,0.75,21644.44,3463.11
125,9,1,2,4,2,0.46,0.49,2,138,3,0,1,0,0.3654377880184332,0,1,69.0,0.0299999999999999,0,0,0,0,0.32563133640553,0,0.2254,1,0,0.9967350363731384,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.0379955768585205,Increases exit risk,2391.67,28700.0,0.55,15785.0,3444.0
126,9,1,3,2,1,0.11,0.92,6,260,4,0,1,0,0.847926267281106,1,0,43.333333333333336,0.81,1,0,1,1,0.910377880184332,1,0.1012,1,0,0.9985930323600768,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.486637115478516,Increases exit risk,2391.67,28700.0,0.75,21525.0,3444.0
127,9,1,2,4,2,0.38,0.49,2,132,3,0,1,0,0.3557603686635944,0,1,66.0,0.1099999999999999,0,0,0,0,0.3547281105990783,0,0.1862,1,0,0.9968673586845398,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.050807237625122,Increases exit risk,2391.67,28700.0,0.55,15785.0,3444.0
128,9,1,3,3,3,0.7,0.89,3,183,5,0,1,0,0.509447004608295,0,0,61.0,0.19,0,0,1,1,0.5728341013824886,1,0.623,0,0,0.761588990688324,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,risk_score_raw,1.3215099573135376,Increases exit risk,2391.67,28700.0,0.75,21525.0,3444.0
129,9,1,3,2,1,0.09,0.82,6,250,4,0,1,0,0.8317972350230414,1,0,41.66666666666666,0.73,1,0,1,1,0.9135391705069124,1,0.0737999999999999,1,0,0.9982950091362,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.577963829040527,Increases exit risk,2391.67,28700.0,0.75,21525.0,3444.0
130,9,1,2,3,2,0.37,0.45,2,151,3,0,1,0,0.3864055299539171,0,0,75.5,0.08,0,0,0,0,0.3679216589861751,0,0.1665,1,0,0.9873099327087402,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.1496613025665283,Increases exit risk,2391.67,28700.0,0.55,15785.0,3444.0
131,9,1,3,2,1,0.1,0.83,6,292,4,0,1,0,0.8995391705069125,1,0,48.66666666666666,0.73,1,0,1,1,0.9298617511520738,1,0.083,1,1,0.999842643737793,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.462344646453857,Increases exit risk,2391.67,28700.0,0.75,21525.0,3444.0
132,9,1,2,4,2,0.38,0.57,2,140,3,0,1,0,0.368663594470046,0,1,70.0,0.1899999999999999,0,0,0,0,0.3585990783410138,0,0.2166,1,0,0.9955096244812012,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.369661808013916,Increases exit risk,2391.67,28700.0,0.55,15785.0,3444.0
133,9,1,3,3,3,0.9,1.0,5,221,5,0,1,0,0.713594470046083,0,0,44.2,0.0999999999999999,0,0,1,1,0.5540783410138249,0,0.9,0,0,0.9942108392715454,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,time_spend_company,1.5086981058120728,Increases exit risk,2391.67,28700.0,0.75,21525.0,3444.0
134,9,1,2,4,2,0.44,0.51,2,138,3,0,1,0,0.3654377880184332,0,1,69.0,0.07,0,0,0,0,0.33363133640553,0,0.2244,1,0,0.9973413348197936,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.331752300262451,Increases exit risk,2391.67,28700.0,0.55,15785.0,3444.0
135,10,1,2,4,2,0.36,0.5,2,132,3,0,1,0,0.3557603686635944,0,1,66.0,0.14,0,0,0,0,0.3627281105990783,0,0.18,1,0,0.9970867037773132,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.018096685409546,Increases exit risk,3158.44,37901.3,0.55,20845.72,4548.16
136,10,1,3,3,1,0.31,0.84,7,133,5,0,1,0,0.714516129032258,0,0,19.0,0.53,0,0,1,1,0.7903548387096774,1,0.2603999999999999,1,0,0.994115948677063,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,number_project,2.36602783203125,Increases exit risk,3364.17,40370.04,0.75,30277.53,4844.4
137,10,1,3,2,1,0.1,0.84,6,283,4,1,1,0,0.8850230414746544,1,0,47.16666666666666,0.74,1,0,1,1,0.9255069124423964,1,0.084,1,1,0.9979985356330872,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.735313415527344,Increases exit risk,3589.58,43075.0,0.75,32306.25,5169.0
138,5,1,2,4,2,0.42,0.48,2,129,3,0,1,0,0.3509216589861751,0,1,64.5,0.06,0,0,0,0,0.3372764976958525,0,0.2015999999999999,1,0,0.9980376362800598,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Underutilised (Idle),is_project_extreme,2.2812516689300537,Increases exit risk,5959.37,71512.4,0.55,39331.82,8581.49
139,1,1,3,3,3,0.74,1.0,4,249,5,0,1,0,0.6873271889400921,0,0,62.25,0.26,0,0,1,1,0.6101981566820277,1,0.74,0,0,0.9919688105583192,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,time_spend_company,1.5831916332244873,Increases exit risk,4979.99,59759.9,0.75,44819.92,7171.19
140,1,1,3,3,3,0.73,0.87,5,257,5,0,1,0,0.7716589861751152,0,0,51.4,0.14,0,0,1,1,0.6394976958525346,1,0.6351,0,0,0.98907732963562,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Standard / Balanced,time_spend_company,1.5131715536117554,Increases exit risk,5224.71,62696.54,0.75,47022.4,7523.58
141,1,1,3,5,1,0.09,0.96,6,245,4,0,1,0,0.8237327188940091,0,0,40.833333333333336,0.87,1,0,1,1,0.9111198156682028,1,0.0863999999999999,1,0,0.9984277486801147,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Unhappy Star,satisfaction_level,4.443569660186768,Increases exit risk,4482.51,53790.14,0.75,40342.6,6454.82
142,1,1,2,3,2,0.45,0.53,2,155,3,0,1,0,0.3928571428571428,0,0,77.5,0.08,0,0,0,0,0.3378571428571428,0,0.2385,1,0,0.9958813190460204,Critical (75-100%),1,0,Q2 - High Risk / Standard Performer,Standard / Balanced,is_project_extreme,2.192400932312012,Increases exit risk,4045.0,48540.0,0.55,26697.0,5824.8
143,1,1,3,2,1,0.11,0.8,6,256,4,0,1,0,0.8414746543778802,1,0,42.66666666666666,0.6900000000000001,1,0,1,1,0.908442396313364,1,0.088,1,0,0.9980428218841552,Critical (75-100%),1,1,Q1 - Critical Risk / High Performer,Overworked (Burnout),satisfaction_level,4.823581218719482,Increases exit risk,3814.26,45771.08,0.75,34328.31,5492.53
