id_colaborador,chave_departamento,chave_faixa_salarial,chave_tempo_casa,chave_cluster_comportamental,chave_arquetipo_saida,nivel_satisfacao,ultima_avaliacao,numero_projetos,horas_mensais_medias,tempo_de_casa_anos,sofreu_acidente_trabalho,saiu_da_empresa,promovido_ultimos_5_anos,indice_intensidade_carga,flag_sobrecarregado,flag_subutilizado,horas_por_projeto,gap_avaliacao_satisfacao,flag_estrela_insatisfeita,flag_confortavel_baixo_desempenho,flag_janela_critica_carreira,flag_estagnacao_sem_promocao,score_risco_bruto,flag_baixa_barreira_saida,interacao_satisfacao_avaliacao,flag_projeto_extremo,flag_teto_horas_criticas,probabilidade_saida,faixa_de_risco,flag_risco_iminente,flag_alto_desempenho,quadrante_risco,cluster_comportamental,fator_principal_shap,valor_shap_fator_principal,direcao_fator_shap,salario_mensal_simulado_brl,salario_anual_simulado_brl,percentual_custo_reposicao_simulado,custo_reposicao_simulado_brl,custo_acao_retencao_simulado_brl
67,7,2,2,3,2,0.43,0.54,2,153,3,0,1,0,0.3896313364055299,0,0,76.5,0.11,0,0,0,0,0.344889400921659,0,0.2322,1,0,0.996020495891571,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),2.049890518188477,Aumenta risco de saída,8771.55,116924.71,0.95,111078.47,14030.97
68,7,2,3,3,3,0.9,0.98,4,264,6,0,1,0,0.7115207373271889,0,0,66.0,0.0799999999999999,0,0,1,1,0.5534562211981566,0,0.882,0,0,0.9797321557998656,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Padrão / Equilibrado,Interação satisfação × avaliação,1.3669394254684448,Aumenta risco de saída,9156.73,122059.27,1.15,140368.16,14647.11
69,7,2,3,3,3,0.76,0.86,5,223,5,1,1,0,0.7168202764976959,0,0,44.6,0.0999999999999999,0,0,1,1,0.6110460829493087,0,0.6536,0,0,0.9417293071746826,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Padrão / Equilibrado,Tempo de casa (anos),1.6754231452941897,Aumenta risco de saída,9741.95,129860.18,1.15,149339.21,15583.22
70,7,2,2,4,2,0.43,0.5,2,135,3,0,1,0,0.3605990783410138,0,1,67.5,0.07,0,0,0,0,0.3361797235023042,0,0.215,1,0,0.9970394968986512,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.176270008087158,Aumenta risco de saída,8856.17,118052.7,0.95,112150.06,14166.32
71,1,2,2,3,3,0.74,0.99,2,277,3,0,1,0,0.5896313364055299,0,0,138.5,0.25,0,0,0,0,0.280889400921659,0,0.7326,1,0,0.7598477005958557,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Padrão / Equilibrado,Projetos em zona extrema (H7),1.2266252040863037,Aumenta risco de saída,9246.59,123257.09,1.15,141745.65,14790.85
72,7,2,3,5,1,0.09,0.77,5,275,4,0,1,0,0.8006912442396313,0,0,55.0,0.68,1,0,1,1,0.9042073732718896,0,0.0693,0,0,0.993846595287323,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Estrela Insatisfeita,Nível de satisfação,5.520444393157959,Aumenta risco de saída,8492.41,113203.81,1.15,130184.38,13584.46
73,7,3,2,4,2,0.45,0.49,2,149,3,0,1,0,0.3831797235023041,0,1,74.5,0.0399999999999999,0,0,0,0,0.3349539170506913,0,0.2205,1,0,0.993401825428009,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.0939271450042725,Aumenta risco de saída,13543.61,180536.35,1.6,288858.16,21664.36
74,7,1,3,2,1,0.09,0.87,7,295,4,0,1,0,0.9758064516129032,1,0,42.142857142857146,0.78,1,0,1,1,0.9567419354838712,1,0.0783,1,1,0.9998427629470824,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,4.380195140838623,Aumenta risco de saída,6380.99,85058.59,0.75,63793.94,10207.03
75,7,2,3,2,1,0.11,0.97,6,277,4,0,1,0,0.8753456221198157,1,0,46.16666666666666,0.86,1,0,1,1,0.9186036866359448,0,0.1067,1,0,0.9944971203804016,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,4.356268882751465,Aumenta risco de saída,9189.87,122500.93,1.15,140876.07,14700.11
76,7,2,3,2,1,0.11,0.79,7,306,4,0,1,0,0.9935483870967742,1,0,43.71428571428572,0.68,1,0,1,1,0.9540645161290324,0,0.0869,1,1,0.999800145626068,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,3.8873040676116943,Aumenta risco de saída,9489.5,126495.06,1.15,145469.32,15179.41
77,7,2,3,2,1,0.1,0.83,6,295,4,0,1,0,0.904377880184332,1,0,49.16666666666666,0.73,1,0,1,1,0.9313133640552996,0,0.083,1,1,0.9996668100357056,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,4.608865261077881,Aumenta risco de saída,8878.41,118349.24,1.15,136101.63,14201.91
78,6,2,2,4,2,0.4,0.54,2,137,3,0,1,0,0.3638248847926267,0,1,68.5,0.14,0,0,0,0,0.349147465437788,0,0.216,1,0,0.9974684715270996,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.310834646224976,Aumenta risco de saída,7660.99,102120.96,0.95,97014.91,12254.52
79,8,1,2,3,2,0.43,0.56,2,157,3,0,1,0,0.3960829493087557,0,0,78.5,0.13,0,0,0,0,0.3468248847926267,0,0.2408,1,0,0.9958828687667848,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),2.039698839187622,Aumenta risco de saída,4610.46,61457.42,0.55,33801.58,7374.89
80,3,1,2,4,2,0.39,0.56,2,142,3,0,1,0,0.371889400921659,0,1,71.0,0.17,0,0,0,0,0.3555668202764976,0,0.2184,1,0,0.9954233765602112,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.000779390335083,Aumenta risco de saída,4783.24,63760.54,0.55,35068.3,7651.26
81,9,1,2,4,2,0.45,0.54,2,140,3,0,1,0,0.368663594470046,0,1,70.0,0.09,0,0,0,0,0.3305990783410138,0,0.243,1,0,0.9949054718017578,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.389689445495605,Aumenta risco de saída,3387.27,45152.29,0.55,24833.76,5418.27
82,10,1,2,3,2,0.38,0.49,2,151,3,0,1,0,0.3864055299539171,0,0,75.5,0.1099999999999999,0,0,0,0,0.3639216589861751,0,0.1862,1,0,0.9970013499259948,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),2.063105821609497,Aumenta risco de saída,5506.04,73395.52,0.55,40367.54,8807.46
83,5,1,2,3,2,0.79,0.59,4,139,3,0,1,1,0.5099078341013825,0,0,34.75,-0.2,0,0,0,0,0.2369723502304147,0,0.4661,0,0,0.7068753838539124,Alto (50-75%),1,0,Q2 - Risco Alto / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),-0.624529242515564,Reduz risco de saída,9815.51,130840.69,0.55,71962.38,15700.88
84,6,1,3,3,3,0.84,0.85,4,249,6,0,1,0,0.6873271889400921,0,0,62.25,0.01,0,0,1,1,0.5701981566820277,1,0.714,0,0,0.988706111907959,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,1.3630293607711792,Aumenta risco de saída,5300.52,70655.9,0.75,52991.92,8478.71
85,6,1,3,2,1,0.11,0.77,6,291,4,0,1,0,0.8979262672811059,1,0,48.5,0.66,1,0,1,1,0.925377880184332,1,0.0847,1,1,0.9997422099113464,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,4.036640644073486,Aumenta risco de saída,4871.93,64942.82,0.75,48707.12,7793.14
86,6,1,3,2,1,0.11,0.87,6,305,4,0,1,0,0.9205069124423964,1,0,50.833333333333336,0.76,1,0,1,1,0.9321520737327188,1,0.0957,1,1,0.9998098015785216,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,4.1282572746276855,Aumenta risco de saída,5401.86,72006.86,0.75,54005.14,8640.82
87,8,1,2,5,1,0.17,0.84,5,232,3,0,1,0,0.7313364055299539,0,0,46.4,0.6699999999999999,1,0,0,0,0.5514009216589861,0,0.1428,0,0,0.1996547430753708,Baixo (0-25%),0,1,Q3 - Estável / Alto Desempenho,Estrela Insatisfeita,Projetos em zona extrema (H7),-1.167188286781311,Reduz risco de saída,4318.51,57565.77,0.75,43174.33,6907.89
88,8,1,2,4,2,0.44,0.45,2,132,3,0,1,0,0.3557603686635944,0,1,66.0,0.01,0,0,0,0,0.3307281105990783,0,0.198,1,0,0.9974608421325684,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.038618803024292,Aumenta risco de saída,4447.0,59278.45,0.55,32603.15,7113.41
89,8,1,2,4,2,0.37,0.57,2,130,3,0,1,0,0.3525345622119815,0,1,65.0,0.1999999999999999,0,0,0,0,0.3577603686635944,0,0.2108999999999999,1,0,0.9970192909240724,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.061920404434204,Aumenta risco de saída,4571.84,60942.64,0.55,33518.45,7313.12
90,8,1,3,2,1,0.1,0.79,6,291,4,0,1,0,0.8979262672811059,1,0,48.5,0.6900000000000001,1,0,1,1,0.929377880184332,1,0.079,1,1,0.9998290538787842,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,4.480526924133301,Aumenta risco de saída,4640.64,61859.72,0.75,46394.79,7423.17
91,8,1,2,4,2,0.4,0.5,2,130,3,0,1,0,0.3525345622119815,0,1,65.0,0.0999999999999999,0,0,0,0,0.3457603686635944,0,0.2,1,0,0.9982047080993652,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.319659471511841,Aumenta risco de saída,4621.07,61598.85,0.55,33879.37,7391.86
92,8,1,3,3,3,0.89,1.0,5,246,5,0,1,0,0.7539170506912443,0,0,49.2,0.1099999999999999,0,0,1,1,0.5701751152073733,1,0.89,0,0,0.9980314373970032,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,1.475767731666565,Aumenta risco de saída,4568.29,60895.24,0.75,45671.43,7307.43
93,8,1,2,4,2,0.42,0.48,2,143,3,0,1,0,0.3735023041474654,0,1,71.5,0.06,0,0,0,0,0.3440506912442396,0,0.2015999999999999,1,0,0.9960647225379944,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.069272041320801,Aumenta risco de saída,4330.8,57729.62,0.55,31751.29,6927.55
94,8,1,2,4,2,0.46,0.55,2,129,3,0,1,0,0.3509216589861751,0,1,64.5,0.09,0,0,0,0,0.3212764976958525,0,0.253,1,0,0.993116855621338,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.052307367324829,Aumenta risco de saída,4422.41,58950.72,0.55,32422.9,7074.09
95,8,1,3,2,1,0.09,0.83,6,255,4,0,1,0,0.8398617511520737,1,0,42.5,0.74,1,0,1,1,0.9159585253456222,1,0.0746999999999999,1,0,0.9983786344528198,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,4.820629119873047,Aumenta risco de saída,4061.99,54146.36,0.75,40609.77,6497.56
96,8,1,2,3,2,0.37,0.51,2,155,3,0,1,0,0.3928571428571428,0,0,77.5,0.14,0,0,0,0,0.3698571428571429,0,0.1887,1,0,0.9962947964668274,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),2.347670078277588,Aumenta risco de saída,4057.83,54090.94,0.55,29750.02,6490.91
97,8,1,3,2,1,0.1,0.77,6,265,4,0,1,0,0.8559907834101382,1,0,44.16666666666666,0.67,1,0,1,1,0.9167972350230416,1,0.077,1,0,0.9988258481025696,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,4.451858997344971,Aumenta risco de saída,4160.87,55464.42,0.75,41598.32,6655.73
98,8,1,3,2,1,0.1,0.84,6,279,4,0,1,0,0.8785714285714286,1,0,46.5,0.74,1,0,1,1,0.9235714285714288,1,0.084,1,0,0.998828947544098,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,4.82927942276001,Aumenta risco de saída,4249.13,56640.84,0.75,42480.63,6796.9
99,8,1,3,2,1,0.11,0.97,6,284,4,0,1,0,0.8866359447004608,1,0,47.333333333333336,0.86,1,0,1,1,0.9219907834101384,1,0.1067,1,1,0.997377872467041,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,4.420083045959473,Aumenta risco de saída,4627.96,61690.71,0.75,46268.03,7402.89
100,8,2,3,3,3,0.9,1.0,5,221,6,0,1,0,0.713594470046083,0,0,44.2,0.0999999999999999,0,0,1,1,0.5540783410138249,0,0.9,0,0,0.991226851940155,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,1.26050066947937,Aumenta risco de saída,6496.38,86596.79,1.15,99586.31,10391.61
101,8,2,2,3,2,0.38,0.52,2,154,3,0,1,0,0.3912442396313363,0,0,77.0,0.14,0,0,0,0,0.3653732718894009,0,0.1976,1,0,0.9960353970527648,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),2.351813554763794,Aumenta risco de saída,6386.53,85132.4,0.95,80875.78,10215.89
102,8,2,2,4,2,0.36,0.52,2,147,3,0,1,0,0.3799539170506912,0,1,73.5,0.16,0,0,0,0,0.3699861751152073,0,0.1872,1,0,0.9949758052825928,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.1849560737609863,Aumenta risco de saída,7044.21,93899.34,0.95,89204.37,11267.92
103,8,2,2,3,2,0.42,0.46,2,150,3,0,1,0,0.3847926267281106,0,0,75.0,0.04,0,0,0,0,0.3474377880184332,0,0.1932,1,0,0.9978840947151184,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),2.3455045223236084,Aumenta risco de saída,6395.11,85246.86,0.95,80984.52,10229.62
104,8,2,3,2,1,0.09,0.94,7,267,4,0,1,0,0.9306451612903226,1,0,38.142857142857146,0.85,1,0,1,1,0.9431935483870968,0,0.0846,1,0,0.9997798800468444,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,4.65614652633667,Aumenta risco de saída,6940.51,92516.99,1.15,106394.54,11102.04
105,8,2,2,3,2,0.43,0.52,2,158,3,0,1,0,0.3976958525345622,0,0,79.0,0.09,0,0,0,0,0.3473087557603687,0,0.2236,1,0,0.9960744380950928,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),2.352235555648804,Aumenta risco de saída,6168.74,82229.3,0.95,78117.83,9867.52
106,3,2,3,3,2,0.24,0.46,7,224,5,0,1,0,0.8612903225806452,0,0,32.0,0.22,0,0,1,1,0.8623870967741936,0,0.1104,1,0,0.9563645124435424,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Padrão / Equilibrado,Número de projetos,3.019227981567383,Aumenta risco de saída,7320.64,97584.1,0.95,92704.9,11710.09
107,3,2,3,3,3,0.91,1.0,4,257,5,0,1,0,0.7002304147465437,0,0,64.25,0.0899999999999999,0,0,1,1,0.5460691244239632,0,0.91,0,0,0.9948648810386658,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Padrão / Equilibrado,Tempo de casa (anos),1.6678768396377563,Aumenta risco de saída,6989.51,93170.12,1.15,107145.64,11180.41
108,3,2,2,4,2,0.44,0.5,2,148,3,0,1,0,0.3815668202764977,0,1,74.0,0.06,0,0,0,0,0.3384700460829493,0,0.22,1,0,0.994434893131256,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.0528111457824707,Aumenta risco de saída,7021.41,93595.33,0.95,88915.56,11231.44
109,4,2,3,3,3,0.71,0.87,3,177,4,0,1,0,0.4997695852534561,0,0,59.0,0.16,0,0,1,1,0.5659308755760369,0,0.6176999999999999,0,0,0.7177319526672363,Alto (50-75%),1,1,Q1 - Risco Crítico / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,0.8504631519317627,Aumenta risco de saída,6531.08,87059.32,1.15,100118.22,10447.12
110,4,2,2,3,2,0.4,0.49,2,155,3,0,1,0,0.3928571428571428,0,0,77.5,0.0899999999999999,0,0,0,0,0.3578571428571429,0,0.196,1,0,0.99480539560318,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),1.9865846633911133,Aumenta risco de saída,5479.63,73043.5,0.95,69391.32,8765.22
111,4,2,2,4,2,0.43,0.47,2,144,3,0,1,0,0.3751152073732718,0,1,72.0,0.0399999999999999,0,0,0,0,0.3405345622119816,0,0.2020999999999999,1,0,0.9967447519302368,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.0613255500793457,Aumenta risco de saída,6272.54,83613.0,0.95,79432.35,10033.56
112,4,3,3,2,1,0.09,0.85,6,289,4,0,1,0,0.8947004608294931,1,0,48.16666666666666,0.76,1,0,1,1,0.932410138248848,0,0.0765,1,1,0.9996887445449828,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,4.485025405883789,Aumenta risco de saída,10090.06,134500.53,1.8,242100.95,16140.06
113,10,1,2,3,2,0.43,0.52,2,160,3,0,1,0,0.4009216589861751,0,0,80.0,0.09,0,0,0,0,0.3482764976958525,0,0.2236,1,0,0.9941232800483704,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),2.0992588996887207,Aumenta risco de saída,5529.36,73706.33,0.55,40538.48,8844.76
114,10,2,3,3,3,0.9,0.96,4,258,5,0,1,0,0.7018433179723502,0,0,64.5,0.0599999999999999,0,0,1,1,0.5505529953917051,0,0.864,0,0,0.9903113842010498,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Padrão / Equilibrado,Tempo de casa (anos),1.7239360809326172,Aumenta risco de saída,7963.42,106152.42,1.15,122075.28,12738.29
115,10,2,3,3,3,0.84,1.0,5,234,5,0,1,0,0.7345622119815669,0,0,46.8,0.16,0,0,1,1,0.5843686635944702,0,0.84,0,0,0.9967344403266908,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,1.6113626956939695,Aumenta risco de saída,8757.74,116740.65,1.15,134251.75,14008.88
116,10,2,2,4,2,0.37,0.48,2,137,3,0,1,0,0.3638248847926267,0,1,68.5,0.1099999999999999,0,0,0,0,0.361147465437788,0,0.1775999999999999,1,0,0.9972360730171204,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.0577101707458496,Aumenta risco de saída,8164.12,108827.71,0.95,103386.32,13059.33
117,10,2,1,3,3,0.86,0.68,5,263,2,0,1,0,0.7813364055299539,0,0,52.6,-0.1799999999999999,0,0,0,0,0.2904009216589862,0,0.5848,0,0,0.2197565883398056,Baixo (0-25%),0,0,Q4 - Estável / Desempenho Regular,Padrão / Equilibrado,Índice de intensidade de carga,0.9216498136520386,Aumenta risco de saída,8403.71,112021.39,0.95,106420.32,13442.57
118,10,1,3,2,1,0.11,0.84,6,251,4,0,1,0,0.8334101382488479,1,0,41.833333333333336,0.73,1,0,1,1,0.9060230414746544,1,0.0924,1,0,0.9986306428909302,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,4.434293746948242,Aumenta risco de saída,5839.33,77838.22,0.75,58378.66,9340.59
119,10,1,2,4,2,0.37,0.57,2,133,3,0,1,0,0.3573732718894009,0,1,66.5,0.1999999999999999,0,0,0,0,0.3592119815668202,0,0.2108999999999999,1,0,0.9979841709136964,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.117734432220459,Aumenta risco de saída,6284.81,83776.56,0.55,46077.11,10053.19
120,10,1,2,4,2,0.4,0.46,2,132,3,0,1,0,0.3557603686635944,0,1,66.0,0.06,0,0,0,0,0.3467281105990783,0,0.184,1,0,0.9980385899543762,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),1.9555094242095947,Aumenta risco de saída,5651.42,75333.37,0.55,41433.35,9040.0
121,10,1,3,3,2,0.14,0.62,4,158,4,1,1,0,0.540552995391705,0,0,39.5,0.48,0,0,1,1,0.8061658986175115,1,0.0868,0,0,0.7884780168533325,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Padrão / Equilibrado,Score de risco composto,0.8751632571220398,Aumenta risco de saída,5473.56,72962.52,0.55,40129.39,8755.5
122,10,1,2,4,2,0.4,0.46,2,135,3,0,1,0,0.3605990783410138,0,1,67.5,0.06,0,0,0,0,0.3481797235023041,0,0.184,1,0,0.9985231757164,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.059123277664185,Aumenta risco de saída,5795.44,77253.15,0.55,42489.23,9270.38
123,10,1,3,3,3,0.75,1.0,4,216,6,0,1,0,0.6341013824884792,0,0,54.0,0.25,0,0,1,1,0.5902304147465438,1,0.75,0,0,0.9925077557563782,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,1.5819765329360962,Aumenta risco de saída,6107.08,81407.4,0.75,61055.55,9768.89
124,9,1,3,2,1,0.11,0.84,6,300,5,1,1,0,0.912442396313364,1,0,50.0,0.73,1,0,1,1,0.9297327188940092,1,0.0924,1,1,0.9996771812438964,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,4.14919900894165,Aumenta risco de saída,3687.57,49155.32,0.75,36866.49,5898.64
125,9,1,2,4,2,0.46,0.49,2,138,3,0,1,0,0.3654377880184332,0,1,69.0,0.0299999999999999,0,0,0,0,0.32563133640553,0,0.2254,1,0,0.9967350363731384,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.0379955768585205,Aumenta risco de saída,3462.11,46149.92,0.55,25382.46,5537.99
126,9,1,3,2,1,0.11,0.92,6,260,4,0,1,0,0.847926267281106,1,0,43.333333333333336,0.81,1,0,1,1,0.910377880184332,1,0.1012,1,0,0.9985930323600768,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,4.486637115478516,Aumenta risco de saída,3425.02,45655.46,0.75,34241.6,5478.66
127,9,1,2,4,2,0.38,0.49,2,132,3,0,1,0,0.3557603686635944,0,1,66.0,0.1099999999999999,0,0,0,0,0.3547281105990783,0,0.1862,1,0,0.9968673586845398,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.050807237625122,Aumenta risco de saída,3586.38,47806.38,0.55,26293.51,5736.77
128,9,1,3,3,3,0.7,0.89,3,183,5,0,1,0,0.509447004608295,0,0,61.0,0.19,0,0,1,1,0.5728341013824886,1,0.623,0,0,0.761588990688324,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Padrão / Equilibrado,Score de risco composto,1.3215099573135376,Aumenta risco de saída,3166.33,42207.22,0.75,31655.42,5064.87
129,9,1,3,2,1,0.09,0.82,6,250,4,0,1,0,0.8317972350230414,1,0,41.66666666666666,0.73,1,0,1,1,0.9135391705069124,1,0.0737999999999999,1,0,0.9982950091362,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,4.577963829040527,Aumenta risco de saída,3224.5,42982.62,0.75,32236.97,5157.91
130,9,1,2,3,2,0.37,0.45,2,151,3,0,1,0,0.3864055299539171,0,0,75.5,0.08,0,0,0,0,0.3679216589861751,0,0.1665,1,0,0.9873099327087402,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Padrão / Equilibrado,Projetos em zona extrema (H7),2.1496613025665283,Aumenta risco de saída,3113.62,41504.58,0.55,22827.52,4980.55
131,9,1,3,2,1,0.1,0.83,6,292,4,0,1,0,0.8995391705069125,1,0,48.66666666666666,0.73,1,0,1,1,0.9298617511520738,1,0.083,1,1,0.999842643737793,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Sobrecarregado (Burnout),Nível de satisfação,4.462344646453857,Aumenta risco de saída,3274.79,43652.94,0.75,32739.7,5238.35
132,9,1,2,4,2,0.38,0.57,2,140,3,0,1,0,0.368663594470046,0,1,70.0,0.1899999999999999,0,0,0,0,0.3585990783410138,0,0.2166,1,0,0.9955096244812012,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.369661808013916,Aumenta risco de saída,3024.58,40317.69,0.55,22174.73,4838.12
133,9,1,3,3,3,0.9,1.0,5,221,5,0,1,0,0.713594470046083,0,0,44.2,0.0999999999999999,0,0,1,1,0.5540783410138249,0,0.9,0,0,0.9942108392715454,Crítico (75-100%),1,1,Q1 - Risco Crítico / Alto Desempenho,Padrão / Equilibrado,Tempo de casa (anos),1.5086981058120728,Aumenta risco de saída,3539.45,47180.92,0.75,35385.69,5661.71
134,9,1,2,4,2,0.44,0.51,2,138,3,0,1,0,0.3654377880184332,0,1,69.0,0.07,0,0,0,0,0.33363133640553,0,0.2244,1,0,0.9973413348197936,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.331752300262451,Aumenta risco de saída,3252.95,43361.86,0.55,23849.02,5203.42
135,10,1,2,4,2,0.36,0.5,2,132,3,0,1,0,0.3557603686635944,0,1,66.0,0.14,0,0,0,0,0.3627281105990783,0,0.18,1,0,0.9970867037773132,Crítico (75-100%),1,0,Q2 - Risco Alto / Desempenho Regular,Subutilizado (Ocioso),Projetos em zona extrema (H7),2.018096685409546,Aumenta risco de saída,5227.77,69686.11,0.55,38327.36,8362.33
